,Unnamed: 0,author,title,source,date,target
16395,16395,By C. Eugene Emery Jr. ,you put the billion revenue raised over year the buffett rule into infrastructure you could create infrastructure job,Sheldon Whitehouse," May 6, 2012",false
16396,16396,By Janie Har ,say never billed single hour time the city portland the last year revolving door,Charlie Hales," May 5, 2012",barely-true
16397,16397,By Janie Har ,say the mayor job make sure that somebody trying build set water treatment plant cure from cryptosporidium don have don say yes even hill want,Jefferson Smith," May 5, 2012",false
16398,16398,By Janie Har ,say could have saved ourselves the cost building the powell butte water reservoir,Eileen Brady," May 5, 2012",false
16399,16399,By Janie Har ,say don agree with hale that should give sweeping break the developer allow them build that infill housing without paying for those very basic,Jefferson Smith," May 5, 2012",mostly-true
16400,16400,By Janie Har ,say that under state law system development charge can only spent capital investment,Charlie Hales," May 5, 2012",true
16401,16401,By Janie Har ,say she owner celilo group medium,Eileen Brady," May 5, 2012",true
16402,16402,By Louis Jacobson ,under the romney ryan budget interest rate federal student loan would allowed double,Barack Obama," May 4, 2012",false
16403,16403,By James B. Nelson ,the failed economic policy president barack obama the democrat and the federal reserve are making gas price higher while america economy running fume,Eric Hovde," May 4, 2012",barely-true
16404,16404,By Bill Wichert ,say president barack obama added trillion the national debt his first term more than the trillion added the previous president combined,Chain email," May 4, 2012",barely-true
16405,16405,By Willoughby Mariano ,when housing and transportation cost are combined atlanta cost living typically perceived relatively low rank worst out metro nationally,Citizens for Transportation Mobility," May 4, 2012",half-true
16406,16406,By Michael Collins ,the united state already ha the highest corporate tax rate the world,Scott DesJarlais," May 4, 2012",mostly-true
16407,16407,By Sabrina Eaton ,say the oil industry subsidy that president barack obama attacking don exist,Bill Johnson," May 4, 2012",false
16408,16408,By Janie Har ,say she saving ratepayer million year,Amanda  Fritz," May 4, 2012",false
16409,16409,By Becky Bowers ,say the stimulus bill sent tax credit overseas such ten million dollar build traffic light china,Americans for Prosperity," May 3, 2012",barely-true
16410,16410,By Toluse Olorunnipa ,didn out asking people join the stand your ground task force,Jennifer Carroll," May 3, 2012",false
16411,16411,By Becky Bowers ,say the stimulus bill sent tax credit overseas such half billion electric car company that created hundred job finland,Americans for Prosperity," May 3, 2012",false
16412,16412,By Reginald Fields ,since the ohio republican party ha made more contact with voter nearly million than any other gop state organization the nation,Kevin DeWine," May 3, 2012",mostly-true
16413,16413,By W. Gardner Selby ,over the history austin always gotten more expensive,Mike Martinez," May 3, 2012",barely-true
16414,16414,By Erin O'Neill ,say our gun law allowing domestic abuser sidestep this ban getting gun the loophole allows convicted abuser walk into gun show and walk out with gun question asked,Frank Lautenberg," May 3, 2012",true
16415,16415,By Alex Kuffner ,have recognize that our salary for faculty are the lowest new england with the exception the university maine,David Dooley," May 3, 2012",true
16416,16416,By Amy Sherman ,rep allen west want bring back earmark,Democratic Congressional Campaign Committee," May 2, 2012",barely-true
16417,16417,By Becky Bowers ,say the stimulus bill sent tax credit overseas such billion solar company that building plant mexico,Americans for Prosperity," May 2, 2012",pants-fire
16418,16418,By Tom Kertscher ,wisconsin woman are paid cent the dollar man doing the same job,Kathleen Falk," May 2, 2012",false
16419,16419,By Bill Wichert ,wisconsin lost more job over the past month than any other state,Barbara Buono," May 2, 2012",true
16420,16420,By Peter Krouse ,say excessive speculation pushing oil price and recent report estimate add cent every gallon gasoline siphoned from the pump,Sherrod Brown," May 2, 2012",mostly-true
16421,16421,By Eric Stirgus ,the fastest rising expense the defense department health care,Saxby Chambliss," May 2, 2012",true
16422,16422,By Janie Har ,say amanda fritz publicly claimed endorsed naral pro choice oregon both her website and the voter guide,Mary Nolan," May 1, 2012",half-true
16423,16423,By Louis Jacobson ,after four year celebrity president recent college grad are moving back with their parent,American Crossroads," May 1, 2012",false
16424,16424,By Sue Owen ,say austin ha the lowest property tax rate far the five major city texas,Lee Leffingwell," May 1, 2012",half-true
16425,16425,By Zack McMillin ,nobody leaving memphis that myth,Joe Brown," May 1, 2012",pants-fire
16426,16426,By Tom Feran ,student loan rate set double because democratic controlled congress voted double them,John Boehner," May 1, 2012",barely-true
16427,16427,By Willoughby Mariano ,before the hope scholarship percent the high school student who made above their sat left the state georgia now percent those stay the state georgia,Nathan Deal," May 1, 2012",barely-true
16428,16428,By Becky Bowers ,say mitt romney comment indicated would not have pursued osama bin laden,Barack Obama," April 30, 2012",half-true
16429,16429,By Dave Umhoefer ,say wisconsin gov scott walker budget call for raising property tax nearly billion,Pat Quinn," April 30, 2012",pants-fire
16430,16430,By Bill Wichert ,say bill pascrell voted eliminate all estate tax for billionaire and voted,Steve Rothman," April 30, 2012",barely-true
16431,16431,By Stephen Koff ,some delphi salaried retiree lost percent their pension result political favoritism and backroom deal,Michael Turner," April 30, 2012",barely-true
16432,16432,By W. Gardner Selby ,say the department homeland security ha ordered enough round caliber ammunition kill every man woman and child the united state possibly combat massive civil unrest invasion foreign power,Chain email," April 30, 2012",barely-true
16433,16433,By Bill Wichert ,year the state legislature have never voted for tax increase,Joseph Kyrillos," April 29, 2012",false
16434,16434,By Alex Kuffner ,gas price have gone percent since obama became president the highest gas price increase since carter,National Republican Congressional Committee," April 29, 2012",barely-true
16435,16435,By Tom Kertscher ,the wisconsin law repealed republican which allowed discriminated worker sue state court wa kind gravy train for lawyer,Scott Walker," April 27, 2012",barely-true
16436,16436,By Janie Har ,say worked with our mayor and other commissioner help save the school year when budget crisis salem threatened cut four week the school year including negotiating with teacher work for free,Charlie Hales," April 27, 2012",false
16437,16437,By Katie Sanders ,about people that were unemployment when took office are not unemployment now,Rick Scott," April 27, 2012",mostly-true
16438,16438,By Meghan Ashford-Grooms ,just jan this year there were new law put the book one day,Ron Paul," April 27, 2012",false
16439,16439,By Louis Jacobson ,say mitt romney top five donor are wall street firm while barack obama top five are technology company and university,Facebook posts," April 27, 2012",half-true
16440,16440,By Dave Umhoefer ,under new law doctor performing drug induced abortion could charged woman don return them for follow care,Wisconsin Medical Society," April 27, 2012",false
16441,16441,By Sabrina Eaton ,say president barack obama parent were communist,Samuel Wurzelbacher," April 27, 2012",false
16442,16442,By Eric Stirgus ,the average atlanta resident spends extra each year additional gasoline and wasted time,Citizens for Transportation Mobility," April 27, 2012",mostly-true
16443,16443,By Tom Humphrey ,personal income growing faster tennessee average than any other state the country,Bill Haslam," April 27, 2012",false
16444,16444,By C. Eugene Emery Jr. ,president obama gave egypt muslim brotherhood one and half billion dollar,Barry Hinckley," April 27, 2012",false
16445,16445,By Louis Jacobson ,the obama economy the youth unemployment rate double the unemployment rate for all american,Mitt Romney," April 26, 2012",half-true
16446,16446,By Louis Jacobson ,under republican economic policy the typical american family saw their income fall about percent,Barack Obama," April 26, 2012",half-true
16447,16447,By Meghan Ashford-Grooms ,say legislative cut mean texas spending average le per student,Donna Howard," April 26, 2012",true
16448,16448,By Amy Sherman ,proposed labor department rule for child working farm would even ban youth from operating battery powered screwdriver pressurized garden hose,Tom Rooney," April 26, 2012",barely-true
16449,16449,By Erin O'Neill ,say george norcross said the takeover rutger camden will cost new jer billion,R2RMerge," April 26, 2012",false
16450,16450,By Tom Feran ,the democrat controlled senate hasn passed budget more than day,John Boehner," April 26, 2012",true
16451,16451,By Janie Har ,say advocacy questioning contracting out park delayed and altered the renewal the brook contract and reduced the number contracted employee park from over fewer than,Amanda  Fritz," April 26, 2012",barely-true
16452,16452,By Sue Owen ,say bus rider subsidize the expensive romanticized leander austin train,Clay Dafoe," April 25, 2012",false
16453,16453,By Amy Sherman ,have always said that would for drilling,Connie Mack," April 25, 2012",pants-fire
16454,16454,By Louis Jacobson ,bank america could create job with benefit they spent their bonus job creation,Facebook posts," April 25, 2012",pants-fire
16455,16455,By James B. Nelson ,say she made cold call and persuaded illinois company relocate wisconsin,Rebecca Kleefisch," April 25, 2012",barely-true
16456,16456,By Erin O'Neill ,say the mean income our state for family,Sheila Oliver," April 25, 2012",false
16457,16457,By Eric Stirgus ,don allow filming inside the city hall unless there specific reason,H. Ford Gravitt," April 25, 2012",false
16458,16458,By Kim Wilmath ,the university florida announced this past week that wa dropping it computer science department meanwhile the athletic budget for the current year million increase more than million from last year,Forbes blog," April 24, 2012",half-true
16459,16459,By Louis Jacobson ,the total unemployment rate for hispanic latino worker ha increased from between january and march,Mitt Romney," April 24, 2012",barely-true
16460,16460,By Katie Sanders ,the same time gas price have increased the share the oil market controlled speculator ha more than doubled over the past year,Bill Nelson," April 24, 2012",half-true
16461,16461,By Willoughby Mariano ,under president barack obama watch oil production federal land ha decreased percent over the past year,Jack Kingston," April 24, 2012",half-true
16462,16462,By Janie Har ,say more than people have supported her campaign volunteer donor and advisor and endorser,Mary Nolan," April 24, 2012",half-true
16463,16463,By Molly Moorhead ,the past three year added enough new oil and gas pipeline circle the earth and then some,Barack Obama," April 23, 2012",true
16464,16464,By Louis Jacobson ,one out two american are living either near poverty that mean million american half,Tavis Smiley," April 23, 2012",half-true
16465,16465,By Becky Bowers ,got four supreme court justice who signed their name declaration that american have fundamental right self defense,Ted Nugent," April 23, 2012",half-true
16466,16466,By Erin O'Neill ,you earning under year and you commute new york every day you pay more the port authority toll than you pay the state new jersey income tax,John Wisniewski," April 23, 2012",true
16467,16467,By Willoughby Mariano ,georgia hope scholarship still the richest scholarship program america,Michael Adams," April 23, 2012",half-true
16468,16468,By Sean Gorman ,say the congressional budget office ha estimated every penny the federal budget will interest the debt and entitlement spending,Frank Wolf," April 23, 2012",true
16469,16469,By Tom Feran ,the buffett rule will bring le than billion per year enough pay one week interest the national debt,Rob Portman," April 23, 2012",true
16470,16470,By Dave Umhoefer ,say gov scott walker signed abortion sex education and discrimination bill secret,Kathleen Falk," April 22, 2012",barely-true
16471,16471,By Bill Wichert ,say cape may cumberland salem and part atlantic county are all south the mason dixon line,Raymond Bateman," April 22, 2012",false
16472,16472,By Lee Logan ,ron oakley conservative leadership protected local taxpayer over government bureaucrat the water management district budget decreased percent the four year served the board,Ron Oakley," April 22, 2012",barely-true
16473,16473,By Alex Kuffner ,the number new business started per year ha dropped during this president term,Mitt Romney," April 22, 2012",half-true
16474,16474,By Louis Jacobson ,president obama suggested reduction spending for next year,Mitt Romney," April 20, 2012",mostly-true
16475,16475,By W. Gardner Selby ,say there upcoming vote preserve benefit texas homestead exemption for senior and the disabled,Chain email," April 20, 2012",pants-fire
16476,16476,By Janie Har ,say dwight holton ha never set foot oregon courtroom,Ellen Rosenblum," April 20, 2012",barely-true
16477,16477,By Meghan Ashford-Grooms ,say that when adjusted for inflation and population growth state general revenue spending ha decreased percent his watch,David Dewhurst," April 20, 2012",half-true
16478,16478,By W. Gardner Selby ,david dewhurst ha never once cut one penny from the state budget,Ted Cruz," April 20, 2012",false
16479,16479,By Willoughby Mariano ,the federal government owns ten thousand property that are vacant underused,Tom Graves," April 20, 2012",true
16480,16480,By Joe Guillen ,tourism account for job the state ohio and visitor spend billion annually,Mike Dovilla," April 20, 2012",true
16481,16481,By W. Gardner Selby ,the austin school district calendar list different date for either state mandated test make test,Sara Stevenson," April 20, 2012",barely-true
16482,16482,By Louis Jacobson ,the republican embraced health platform that proudly feature individual mandate it main component,Facebook posts," April 19, 2012",half-true
16483,16483,By Janie Har ,say ellen rosenblum ha said over and over again that this job where percent the job being the government lawyer,Dwight  Holton," April 19, 2012",half-true
16484,16484,By W. Gardner Selby ,say ted cruz represents chinese company found guilty stealing blueprint from american manufacturer,David Dewhurst," April 19, 2012",mostly-true
16485,16485,By Angie Drobnic Holan ,gas price have doubled because obama opposed exploring for energy alaska gave million tax dollar solyndra which then went bankrupt and blocked the keystone pipeline will all pay more the pump,American Energy Alliance," April 19, 2012",false
16486,16486,By Tom Kertscher ,every time the price gasoline rise cent billion dollar out our economy that go saudi arabia,Tommy Thompson," April 19, 2012",false
16487,16487,By Michael Collins ,congress whole le popular than been since polling wa invented,Jim Cooper," April 19, 2012",true
16488,16488,By Bill Wichert ,the arc tunnel project wa originally estimated billion and new jersey alone wa the hook for all overrun,Jennifer Beck," April 19, 2012",true
16489,16489,By Eric Stirgus ,the aclu ha filed suit end prayer from the military completely,Chain email," April 19, 2012",pants-fire
16490,16490,By Aaron Marshall ,large phone company and their trade association have hired registered lobbyist influence and pas deregulation legislation,AARP," April 19, 2012",mostly-true
16491,16491,By C. Eugene Emery Jr. ,only percent catholic agree with the vatican position that abortion should illegal,Jon O'Brien," April 19, 2012",mostly-true
16492,16492,By Becky Bowers ,brought trade case against china nearly twice the rate the last administration,Barack Obama," April 18, 2012",half-true
16493,16493,By Nancy Madsen ,george allen voted for earmark,Jamie Radtke," April 18, 2012",mostly-true
16494,16494,By Dave Umhoefer ,labor negotiation with city employee milwaukee mayor tom barrett demanded concession that went beyond those mandated gov scott walker collective bargaining law,  AFSCME," April 18, 2012",barely-true
16495,16495,By Willoughby Mariano ,proposed regional transportation tax will last minimum year and ha been approved last longer,Anonymous Flier," April 18, 2012",false
16496,16496,By Angie Drobnic Holan ,are year low our crime rate our state,Rick Scott," April 17, 2012",true
16497,16497,By Sue Owen ,say his texas election fraud investigation have resulted conviction,Greg Abbott," April 17, 2012",half-true
16498,16498,By Tom Feran ,say president obama decision not issue permit for the keystone pipeline meant were denied the ability immediately reduce price the pump,Mike Dovilla," April 17, 2012",false
16499,16499,By W. Gardner Selby ,the non partisan congressional budget office concluded obamacare will cost the more than job,Roger Williams," April 17, 2012",barely-true
16500,16500,By Alex Kuffner ,rhode island export have increased percent the last two year,Lisa Tomasso," April 17, 2012",true
16501,16501,By Louis Jacobson ,the time finish this speech two american will slain six woman will raped will robbed and more will beaten,Wayne LaPierre," April 16, 2012",mostly-true
16502,16502,By W. Gardner Selby ,say opponent ted cruz ha not led business,Tom Leppert," April 16, 2012",true
16503,16503,By Molly Moorhead ,the bulk the people who are shot with weapon other than these drug gang taking one another end being shot with their own weapon,Joe Biden," April 16, 2012",half-true
16504,16504,By Erin O'Neill ,while the country economy wa battered nine state with income tax actually grew job from,BettyLou DeCroce," April 16, 2012",half-true
16505,16505,By Eric Stirgus ,the supreme court ha not traditionally asked lot question during oral argument,Clarence Thomas," April 16, 2012",true
16506,16506,By Tom Kertscher ,say his son were targeted facebook out state protester,Scott Walker," April 15, 2012",half-true
16507,16507,By Erin O'Neill ,april there wa gas out conducted nationwide protest gas price gasoline price dropped cent gallon overnight,Facebook posts," April 15, 2012",pants-fire
16508,16508,By Bartholomew Sullivan ,this rule could prevent child under from using such tool power screwdriver milking machine something simple wheelbarrow the family farm,Lamar Alexander," April 15, 2012",barely-true
16509,16509,By Eric Stirgus ,georgia one three state that effectively have regulation whatsoever lobbyist giving legislator,Josh McKoon," April 15, 2012",true
16510,16510,By Alex Kuffner ,the buffett rule raise virtually money maybe day and half our borrowing per year,Barry Hinckley," April 15, 2012",mostly-true
16511,16511,By Louis Jacobson ,the percent tax rate called for under president barack obama proposed buffett rule lower than the prescribed tax rate for millionaire already not just for millionaire for people making over,Joe Biden," April 13, 2012",half-true
16512,16512,By Charles Pope ,say the pentagon ha never passed financial audit fact the pentagon exempt from federal law that requires all federal agency complete annual audit,Peter DeFazio," April 13, 2012",true
16513,16513,By Katie Sanders ,the first time the nation this many member have been drawn legislature into the same district where wasn court order,Will Weatherford," April 13, 2012",mostly-true
16514,16514,By Becky Bowers ,say oil production down where obama charge,Crossroads GPS," April 13, 2012",half-true
16515,16515,By Katie Sanders ,say sen bill nelson voted spend see how monkey react under the influence cocaine,Connie Mack," April 13, 2012",barely-true
16516,16516,By Warren Fiske ,say bill requiring ultrasound before abortion wa supported republican and democrat,Bob McDonnell," April 13, 2012",half-true
16517,16517,By Dave Umhoefer ,together added more job than any other area while wa dane county executive,Kathleen Falk," April 13, 2012",half-true
16518,16518,By Willoughby Mariano ,ver ordinary citizen were given the opportunity identify project they preferred,Metro Atlanta Voter Education Network," April 13, 2012",true
16519,16519,By Sabrina Eaton ,since president obama took office our federal spending ha increased nearly percent and our national debt ha increased almost percent,Jim Renacci," April 13, 2012",half-true
16520,16520,By Louis Jacobson ,what president ha the worst record female labor force participation barack obama,Mitt Romney," April 12, 2012",barely-true
16521,16521,By Janie Har ,say the treasurer office ha saved million management cost for the oversight public investment,Ted  Wheeler," April 12, 2012",barely-true
16522,16522,By W. Gardner Selby ,the legislature did not cut texas public school funding,Susan Combs," April 12, 2012",pants-fire
16523,16523,By Dave Umhoefer ,say unemployment tripled dane county due kathleen falk tax policy,Republican Governors Association," April 12, 2012",half-true
16524,16524,By Bill Wichert ,say new jersey devil managing partner jeff vanderbeek took into arbitration,Cory Booker," April 12, 2012",false
16525,16525,By Bill Wichert ,say new jersey devil managing partner jeff vanderbeek froze all those monies during the toughest year and refused give the charitable dollar that wa required give the contract,Cory Booker," April 12, 2012",mostly-true
16526,16526,By Tom Humphrey ,say abortion doctor are flying into this state performing abortion and flying out,Matthew Hill," April 12, 2012",false
16527,16527,By Stephen Koff ,sen sherrod brown vote helped pas barack obama job killing health care law which slapped small business throughout ohio with billion tax increase,National Republican Senatorial Committee," April 12, 2012",pants-fire
16528,16528,By C. Eugene Emery Jr. ,president obama refusal grant permit for offshore drilling one reason gasoline price are soaring,Mike Huckabee," April 12, 2012",pants-fire
16529,16529,By Amy Sherman ,about house democrat are member the communist party called the congressional progressive caucus,Allen West," April 11, 2012",pants-fire
16530,16530,By W. Gardner Selby ,say she balanced billion budget shortfall without raising tax,Elizabeth Ames Jones," April 11, 2012",barely-true
16531,16531,By Dave Umhoefer ,mayor tom barrett policy drove unemployment percent milwaukee pushing one america worst city for unemployment,Republican Governors Association," April 11, 2012",half-true
16532,16532,By Bill Wichert ,say the united state actually export more gasoline diesel and other fuel than imported for the first time since think,Robert Menendez," April 11, 2012",true
16533,16533,By Willoughby Mariano ,the keystone oil pipeline would employ people the united state,Johnny Isakson," April 11, 2012",false
16534,16534,By Meghan Ashford-Grooms ,say that mitt romney while wa arizona said belief the state immigration law should the model for national immigration law,Charlie Gonzalez," April 11, 2012",false
16535,16535,By Tom Feran ,our rainy day fund ha gone from cent million,John Kasich," April 11, 2012",true
16536,16536,By Molly Moorhead ,woman account for percent the job lost under obama,Mitt Romney," April 10, 2012",barely-true
16537,16537,By Angie Drobnic Holan ,percent american family make under year,Barack Obama," April 10, 2012",true
16538,16538,By Louis Jacobson ,president barack obama ha doubled the size government since took office,Paul Ryan," April 10, 2012",pants-fire
16539,16539,By Ian K. Kullgren ,say the state level spending more tax expenditure than are public safety health care and education combined,Jefferson Smith," April 10, 2012",mostly-true
16540,16540,By Becky Bowers ,why wa there news coverage this raid the arizona border seizure wa just five day ago right the arizona border,Chain email," April 10, 2012",pants-fire
16541,16541,By Meghan Ashford-Grooms ,million more american living poverty under president obama,David Dewhurst," April 10, 2012",half-true
16542,16542,By Tom Kertscher ,say wisconsin woman facing pay discrimination can something about under bill passed republican,Kathleen Falk," April 10, 2012",false
16543,16543,By Reginald Fields ,percent the kid live poverty that attend cleveland public school,Sandra Williams," April 10, 2012",half-true
16544,16544,By Eric Stirgus ,lean finely textured beef the proper name not pink slime and safe widely used product,Gary Black," April 10, 2012",mostly-true
16545,16545,By Becky Bowers ,general motor the largest corporation the world again,Joe Biden," April 9, 2012",false
16546,16546,By Michael Collins ,the average age member the house representative year old,Weston Wamp," April 9, 2012",true
16547,16547,By Warren Fiske ,under president obama domestic oil production eight year high,Barack Obama," April 9, 2012",mostly-true
16548,16548,By Amy Sherman ,say the obama administration will longer enforce the defense marriage act doma,Vern Buchanan," April 9, 2012",half-true
16549,16549,By James B. Nelson ,gave every public employee the state the freedom choose whether not they want union,Scott Walker," April 9, 2012",false
16550,16550,By Erin O'Neill ,say the governor proposed budget the use that what called one shot percent increase over the last corzine budget,John Burzichelli," April 9, 2012",barely-true
16551,16551,By Willoughby Mariano ,the usage synthetic marijuana ha dramatically increased instance violence bodily harm and even death have risen with,Nathan Deal," April 9, 2012",mostly-true
16552,16552,By Joe Guillen ,effort repeal voting reform legislation would the first time ohio history where bill ha been passed stop referendum,Eric Kearney," April 9, 2012",true
16553,16553,By Nancy Madsen ,most thing except witch trial virginia will always have been first,Morgan Griffith," April 9, 2012",false
16554,16554,By Tom Kertscher ,say obama health reform law denies million access affordable insurance,Eric Hovde," April 8, 2012",false
16555,16555,By Bill Wichert ,say under the affordable care act new jersey new medicaid enrollee won qualify for the matching federal fund simply because added them onto the roll before,Amy Handlin," April 8, 2012",barely-true
16556,16556,By C. Eugene Emery Jr. ,say his reform effort improved performance all low performing school palm beach florida,Jeffrey Hernandez," April 8, 2012",half-true
16557,16557,By Becky Bowers ,under the house republican budget these cut were spread out evenly the year after next nearly million college student would see their financial aid cut average more than each,Barack Obama," April 6, 2012",half-true
16558,16558,By Michael Collins ,adding ethanol gas raise food cost,James Durkan," April 6, 2012",mostly-true
16559,16559,By Molly Moorhead ,say obama ha failed pas budget,Mitt Romney," April 6, 2012",barely-true
16560,16560,By Amy Sherman ,mitt romney pledged protect oil company record profit and their billion special tax break too,Priorities USA Action," April 6, 2012",half-true
16561,16561,By James B. Nelson ,say gubernatorial recall candidate tom barrett supported passage gov scott walker bill stripping collective bargaining state employee,  AFSCME," April 6, 2012",false
16562,16562,By Angie Drobnic Holan ,republican congress refuse list single tax loophole they are willing close,Barack Obama," April 5, 2012",true
16563,16563,By Tom Feran ,were the job creator america february and are now the job creator the last year,John Kasich," April 5, 2012",true
16564,16564,By Amy Sherman ,before this law any group could out anywhere register voter sit the voter registration form for unlimited amount time,Lenny Curry," April 5, 2012",barely-true
16565,16565,By Dave Umhoefer ,his very first budget milwaukee mayor tom barrett broke his pledge keep lid property tax and ha continued increasing tax and fee ever since,Republican Governors Association," April 5, 2012",barely-true
16566,16566,By Bill Wichert ,get out the teacher union you pay percent then you out the union but you got pay every year also required statute that called representation fee,Chris Christie," April 5, 2012",true
16567,16567,By Stephen Koff ,sherrod brown opposed blocking new epa emission rule despite acknowledging that the epa cap and trade regulation are burdensome and could harm economic growth ohio,Josh Mandel," April 5, 2012",barely-true
16568,16568,By Alex Kuffner ,this the only state the country that bypassed the general assembly authorize state tuition for undocumented immigrant,Doreen Costa," April 5, 2012",true
16569,16569,By W. Gardner Selby ,say jeff wentworth wa the only republican vote against the texas measure requiring woman have sonogram before receiving abortion,Donna Campbell," April 5, 2012",mostly-true
16570,16570,By W. Gardner Selby ,say barack obama ha played over round golf president,David Dewhurst," April 4, 2012",true
16571,16571,By Angie Drobnic Holan ,say ronald reagan understood repeatedly that when the deficit started get out control that for him make deal would have propose both spending cut and tax increase,Barack Obama," April 4, 2012",mostly-true
16572,16572,By Aaron Sharockman ,say barack obama the only president ever cut billion from medicare,Mitt Romney," April 4, 2012",false
16573,16573,By Molly Moorhead ,the supreme court throw out the federal health care law would unprecedented extraordinary step overturning law that wa passed strong majority democratically elected congress,Barack Obama," April 4, 2012",false
16574,16574,By Sue Owen ,say texas retained the right have navy when joined the united state,Chain email," April 4, 2012",pants-fire
16575,16575,By Aaron Sharockman ,richard hayne president and ceo urban outfitter supporter rick santorum and donated over him,Facebook posts," April 4, 2012",half-true
16576,16576,By Erin O'Neill ,say when new jersey adopted guaranteed coverage and cost provision without mandate individual health insurance market rate doubled tripled and enrollment dropped from people people,Donald Verrilli," April 4, 2012",mostly-true
16577,16577,By Sean Gorman ,tim kaine reduced higher education funding percent when wa governor driving tuition,Scott Lingamfelter," April 4, 2012",mostly-true
16578,16578,By W. Gardner Selby ,the past year our austin water rate have increased percent and now have the highest water cost the top city texas,Brigid Shea," April 4, 2012",mostly-true
16579,16579,By Eric Stirgus ,more child die agricultural job than any other industry,Rashad Taylor," April 4, 2012",true
16580,16580,By Becky Bowers ,think seven eight the california system university don even teach american history course not even available taught,Rick Santorum," April 3, 2012",false
16581,16581,By Amy Sherman ,the florida department agriculture website freshfromflorida com can used get permit carry loaded hidden gun without ever leaving your house,Brady Campaign to Prevent Gun Violence," April 3, 2012",false
16582,16582,By Ian K. Kullgren ,say streetcar carry more people than bus you attract more rider who don ride transit now and actually the operating cost are not any greater than the bus,Charlie Hales," April 3, 2012",true
16583,16583,By Henry J. Gomez ,say ohio treasurer josh mandel first claimed bank fraud june but did nothing for more than year while raising money for his republican senate campaign,Ohio Democratic Party," April 3, 2012",pants-fire
16584,16584,By Meghan Ashford-Grooms ,say she created the first felony deferred prosecution program for nonviolent first offender texas,Rosemary Lehmberg," April 3, 2012",barely-true
16585,16585,By Willoughby Mariano ,have the lowest per caput spending any state the nation except for south dakota,Stacey Abrams," April 3, 2012",mostly-true
16586,16586,By C. Eugene Emery Jr. ,having entirely democrat congressional delegation when the federal stimulus bill passed increase the per caput stimulus dollar that the state receives per person,Chain email," April 3, 2012",half-true
16587,16587,By Molly Moorhead ,obama opposed exploring for energy alaska,American Energy Alliance," April 2, 2012",half-true
16588,16588,By Janie Har ,say today unemployment ha been running near percent more for the last four year and the legislature hasn done much lower,Tim Knopp," April 2, 2012",half-true
16589,16589,By Becky Bowers ,last year exxon pocketed nearly million every hour,Barack Obama," April 2, 2012",true
16590,16590,By Katie Sanders ,say barack obama health care law will the biggest job killer ever,Rick Scott," April 2, 2012",false
16591,16591,By Bill Wichert ,and the jerseycomeback keep rolling thanks govchristie now ha lowest corruption risk any state,New Jersey Republican State Committee," April 2, 2012",false
16592,16592,By Stephen Koff ,last year produced percent le oil public land than did the year before,Rob Portman," April 2, 2012",mostly-true
16593,16593,By Eric Stirgus ,obama tell russia that turn over america defense system them elected,Eric Johnson," April 2, 2012",pants-fire
16594,16594,By Erin O'Neill ,say new estimate from the congressional budget office conclude the final price tag for the health care law will exceed trillion more than double what wa initially reported,Frank LoBiondo," April 1, 2012",false
16595,16595,By Alex Kuffner ,rhode island raise the meal and beverage tax percent would the fourth highest the nation,John Elkhay," April 1, 2012",half-true
16596,16596,By Ian K. Kullgren ,say for the duration this recession not single person government middle management ha lost job taken pay cut,Jeff Kruse," March 30, 2012",pants-fire
16597,16597,By Louis Jacobson ,bill that could restrict free speech when the president nearby wa signed president barack obama secret,Andrew Napolitano," March 30, 2012",pants-fire
16598,16598,By W. Gardner Selby ,had the same leadership the travis county office for year,Charlie Baird," March 30, 2012",barely-true
16599,16599,By Willoughby Mariano ,there not one single federal housing program yet that ha not needed bailout survive,Lynn Westmoreland," March 30, 2012",half-true
16600,16600,By Bartholomew Sullivan ,say president obama and his ally congress gave power control medicare patient health care decision commission unelected bureaucrat washington,Marsha Blackburn," March 30, 2012",false
16601,16601,By Janie Har ,every time the weight that vehicle reduced hundred pound your chance dying are going about percent peel three hundred pound off you percent more likely die that car,Lars Larson," March 29, 2012",barely-true
16602,16602,By Molly Moorhead ,poll show american are overwhelmingly opposed obamacare especially the individual mandate,Rick Santorum," March 29, 2012",mostly-true
16603,16603,By Sue Owen ,say gloria steinem once called kay bailey hutchison female impersonator,Michelle  Malkin," March 29, 2012",true
16604,16604,By Bill Wichert ,say congressman steve rothman voted against funding for president barack obama auto bailout and would have let automaker bankrupt,Bill Pascrell," March 29, 2012",half-true
16605,16605,By Tom Feran ,medicare will bankrupt nine year,Pat Boone," March 29, 2012",false
16606,16606,By Richard Locker ,right now have sufficient reserve take care tennessee lottery scholarship student for few year more,Dolores Gresham," March 29, 2012",false
16607,16607,By W. Gardner Selby ,say you need photo purchase sudafed texas,Rick Perry," March 28, 2012",true
16608,16608,By James B. Nelson ,say the wisconsin republican party tweeted happy international woman day you lady should get paid le and not able make health care decision,Graeme Zielinski," March 28, 2012",pants-fire
16609,16609,By Amy Sherman ,say rep connie mack took seven and half year finish college,George LeMieux," March 28, 2012",barely-true
16610,16610,By Sue Owen ,say barack obama black imposter joke got standing ovation san angelo rodeo,Chain email," March 28, 2012",barely-true
16611,16611,By Molly Moorhead ,say mitt romney said are going have live with high gas price good thing because will reduce consumption don want produce any more gasoline,Rick Santorum," March 28, 2012",half-true
